#   Fibonacci index  |   Time (s)   | Size (bytes) 
# -------------------+--------------+--------------
             5811301 | 0.023872600s | 504306 B
             5987379 | 0.027786000s | 519587 B
             6163457 | 0.028196200s | 534867 B
             6339535 | 0.024712800s | 550147 B
             6515613 | 0.029290100s | 565427 B
             6691691 | 0.034462400s | 580707 B
             6867769 | 0.030995900s | 595987 B
             7043847 | 0.027407500s | 611267 B
             7219925 | 0.032446400s | 626547 B
             7396003 | 0.036445600s | 641827 B
             7572081 | 0.036848500s | 657107 B
             7748159 | 0.033924000s | 672387 B
             7924237 | 0.035425700s | 687668 B
             8100315 | 0.034014900s | 702948 B
             8276393 | 0.035521300s | 718228 B
             8452471 | 0.032177200s | 733508 B
             8628549 | 0.036064900s | 748788 B
             8804627 | 0.036083000s | 764068 B
             8980705 | 0.040876100s | 779348 B
             9156783 | 0.038390600s | 794628 B
             9332861 | 0.043692100s | 809908 B
             9508939 | 0.039937800s | 825188 B
             9685017 | 0.044264500s | 840468 B
             9861095 | 0.043288300s | 855749 B
            10037173 | 0.043355800s | 871029 B
            10213251 | 0.043158000s | 886309 B
            10389329 | 0.052022500s | 901589 B
            10565407 | 0.041398600s | 916869 B
            10741485 | 0.049053500s | 932149 B
            10917563 | 0.043893400s | 947429 B
            11093641 | 0.046490600s | 962709 B
            11269719 | 0.044449000s | 977989 B
            11445797 | 0.048794000s | 993269 B
            11621875 | 0.045972200s | 1008549 B
            11797953 | 0.058086900s | 1023830 B
            11974031 | 0.055373300s | 1039110 B
            12150109 | 0.065954000s | 1054390 B
            12326187 | 0.064773100s | 1069670 B
            12502265 | 0.073373100s | 1084950 B
            12678343 | 0.061908000s | 1100230 B
            12854421 | 0.080310000s | 1115510 B
            13030499 | 0.060547100s | 1130790 B
            13206577 | 0.064137800s | 1146070 B
            13382655 | 0.062142700s | 1161350 B
            13558733 | 0.067706900s | 1176630 B
            13734811 | 0.066686000s | 1191911 B
            13910889 | 0.068635500s | 1207191 B
            14086967 | 0.062730200s | 1222471 B
            14263045 | 0.066886100s | 1237751 B
            14439123 | 0.069405500s | 1253031 B
            14615201 | 0.071308400s | 1268311 B
            14791279 | 0.074199700s | 1283591 B
            14967357 | 0.079324100s | 1298871 B
            15143435 | 0.078064300s | 1314151 B
            15319513 | 0.076819600s | 1329431 B
            15495591 | 0.071273800s | 1344711 B
            15671669 | 0.080359200s | 1359992 B
            15847747 | 0.074421100s | 1375272 B
            16023825 | 0.083051900s | 1390552 B
            16199903 | 0.072348400s | 1405832 B
            16375981 | 0.084840500s | 1421112 B
            16552059 | 0.073454700s | 1436392 B
            16728137 | 0.078754100s | 1451672 B
            16904215 | 0.074018800s | 1466952 B
            17080293 | 0.078332400s | 1482232 B
            17256371 | 0.072530800s | 1497512 B
            17432449 | 0.086106900s | 1512792 B
            17608527 | 0.072953300s | 1528073 B
            17784605 | 0.092454400s | 1543353 B
            17960683 | 0.093715800s | 1558633 B
            18136761 | 0.098534300s | 1573913 B
            18312839 | 0.090722000s | 1589193 B
            18488917 | 0.101528100s | 1604473 B
            18664995 | 0.092559100s | 1619753 B
            18841073 | 0.097180500s | 1635033 B
            19017151 | 0.089149700s | 1650313 B
            19193229 | 0.097498100s | 1665593 B
            19369307 | 0.101303500s | 1680873 B
            19545385 | 0.101764900s | 1696154 B
            19721463 | 0.096036800s | 1711434 B
            19897541 | 0.104516300s | 1726714 B
            20073619 | 0.098117500s | 1741994 B
            20249697 | 0.102521500s | 1757274 B
            20425775 | 0.096249100s | 1772554 B
            20601853 | 0.106273900s | 1787834 B
            20777931 | 0.111190800s | 1803114 B
            20954009 | 0.118606600s | 1818394 B
            21130087 | 0.099162100s | 1833674 B
            21306165 | 0.106534800s | 1848954 B
            21482243 | 0.103123100s | 1864235 B
            21658321 | 0.104404300s | 1879515 B
            21834399 | 0.094615000s | 1894795 B
            22010477 | 0.108520800s | 1910075 B
            22186555 | 0.099890900s | 1925355 B
            22362633 | 0.103831600s | 1940635 B
            22538711 | 0.094292000s | 1955915 B
            22714789 | 0.108877800s | 1971195 B
            22890867 | 0.112008200s | 1986475 B
            23066945 | 0.106656400s | 2001755 B
            23243023 | 0.096197300s | 2017035 B
            23419101 | 0.120158200s | 2032316 B
            23595179 | 0.114610300s | 2047596 B
            23771257 | 0.121301400s | 2062876 B
            23947335 | 0.123785900s | 2078156 B
            24123413 | 0.137919100s | 2093436 B
            24299491 | 0.136023400s | 2108716 B
            24475569 | 0.152161500s | 2123996 B
            24651647 | 0.131050700s | 2139276 B
            24827725 | 0.141137600s | 2154556 B
            25003803 | 0.137874000s | 2169836 B
            25179881 | 0.142168700s | 2185116 B
            25355959 | 0.133798000s | 2200397 B
            25532037 | 0.144478800s | 2215677 B
            25708115 | 0.140587600s | 2230957 B
            25884193 | 0.149008500s | 2246237 B
            26060271 | 0.146975200s | 2261517 B
            26236349 | 0.158440500s | 2276797 B
            26412427 | 0.134984300s | 2292077 B
            26588505 | 0.157167200s | 2307357 B
            26764583 | 0.139080300s | 2322637 B
            26940661 | 0.160224800s | 2337917 B
            27116739 | 0.144418200s | 2353197 B
            27292817 | 0.161822700s | 2368478 B
            27468895 | 0.144317700s | 2383758 B
            27644973 | 0.165929300s | 2399038 B
            27821051 | 0.143733700s | 2414318 B
            27997129 | 0.156165700s | 2429598 B
            28173207 | 0.147001300s | 2444878 B
            28349285 | 0.151184100s | 2460158 B
            28525363 | 0.144462700s | 2475438 B
            28701441 | 0.158155900s | 2490718 B
            28877519 | 0.144330500s | 2505998 B
            29053597 | 0.170203200s | 2521278 B
            29229675 | 0.145262600s | 2536559 B
            29405753 | 0.151418900s | 2551839 B
            29581831 | 0.151971500s | 2567119 B
            29757909 | 0.168935500s | 2582399 B
            29933987 | 0.168125900s | 2597679 B
            30110065 | 0.176505500s | 2612959 B
            30286143 | 0.165016900s | 2628239 B
            30462221 | 0.182590900s | 2643519 B
            30638299 | 0.168517100s | 2658799 B
            30814377 | 0.174332000s | 2674079 B
            30990455 | 0.168841500s | 2689359 B
            31166533 | 0.180187400s | 2704640 B
            31342611 | 0.170242400s | 2719920 B
            31518689 | 0.183136300s | 2735200 B
            31694767 | 0.161662100s | 2750480 B
            31870845 | 0.190145200s | 2765760 B
            32046923 | 0.187466600s | 2781040 B
            32223001 | 0.187631600s | 2796320 B
            32399079 | 0.161645400s | 2811600 B
            32575157 | 0.185713100s | 2826880 B
            32751235 | 0.173501800s | 2842160 B
            32927313 | 0.176799400s | 2857440 B
            33103391 | 0.152529500s | 2872721 B
            33279469 | 0.187419700s | 2888001 B
            33455547 | 0.173185700s | 2903281 B
            33631625 | 0.208485900s | 2918561 B
            33807703 | 0.191777400s | 2933841 B
            33983781 | 0.227217800s | 2949121 B
            34159859 | 0.208872600s | 2964401 B
            34335937 | 0.245962400s | 2979681 B
            34512015 | 0.204392900s | 2994961 B
            34688093 | 0.204375700s | 3010241 B
            34864171 | 0.207517000s | 3025521 B
            35040249 | 0.191323100s | 3040802 B
            35216327 | 0.168345500s | 3056082 B
            35392405 | 0.177991600s | 3071362 B
            35568483 | 0.199250800s | 3086642 B
            35744561 | 0.215618800s | 3101922 B
            35920639 | 0.210109400s | 3117202 B
            36096717 | 0.225378200s | 3132482 B
            36272795 | 0.232177000s | 3147762 B
            36448873 | 0.231561900s | 3163042 B
            36624951 | 0.210079900s | 3178322 B
            36801029 | 0.250984200s | 3193602 B
            36977107 | 0.237799400s | 3208883 B
            37153185 | 0.256132900s | 3224163 B
            37329263 | 0.218584400s | 3239443 B
            37505341 | 0.249902800s | 3254723 B
            37681419 | 0.239334600s | 3270003 B
            37857497 | 0.249941400s | 3285283 B
            38033575 | 0.250768700s | 3300563 B
            38209653 | 0.276298200s | 3315843 B
            38385731 | 0.256538300s | 3331123 B
            38561809 | 0.241731500s | 3346403 B
            38737887 | 0.208736200s | 3361683 B
            38913965 | 0.254621500s | 3376964 B
            39090043 | 0.240867100s | 3392244 B
            39266121 | 0.245861600s | 3407524 B
            39442199 | 0.231740400s | 3422804 B
            39618277 | 0.241114900s | 3438084 B
            39794355 | 0.222236300s | 3453364 B
            39970433 | 0.257645100s | 3468644 B
            40146511 | 0.245197000s | 3483924 B
            40322589 | 0.247458900s | 3499204 B
            40498667 | 0.222213100s | 3514484 B
            40674745 | 0.236917900s | 3529764 B
            40850823 | 0.246008100s | 3545045 B
            41026901 | 0.300865000s | 3560325 B
            41202979 | 0.289665200s | 3575605 B
            41379057 | 0.315170300s | 3590885 B
            41555135 | 0.300076100s | 3606165 B
            41731213 | 0.337964800s | 3621445 B
            41907291 | 0.315981300s | 3636725 B
            42083369 | 0.297232600s | 3652005 B
            42259447 | 0.274973400s | 3667285 B
            42435525 | 0.301103300s | 3682565 B
            42611603 | 0.285857000s | 3697845 B
            42787681 | 0.312724400s | 3713126 B
            42963759 | 0.280264100s | 3728406 B
            43139837 | 0.313286900s | 3743686 B
            43315915 | 0.285447900s | 3758966 B
            43491993 | 0.301458500s | 3774246 B
            43668071 | 0.291878500s | 3789526 B
            43844149 | 0.327908000s | 3804806 B
            44020227 | 0.294675900s | 3820086 B
            44196305 | 0.308436400s | 3835366 B
            44372383 | 0.282652300s | 3850646 B
            44548461 | 0.332852100s | 3865926 B
            44724539 | 0.324520900s | 3881207 B
            44900617 | 0.320579200s | 3896487 B
            45076695 | 0.284459700s | 3911767 B
            45252773 | 0.299602300s | 3927047 B
            45428851 | 0.300046200s | 3942327 B
            45604929 | 0.313892500s | 3957607 B
            45781007 | 0.287124700s | 3972887 B
            45957085 | 0.331920600s | 3988167 B
            46133163 | 0.284324300s | 4003447 B
            46309241 | 0.306425600s | 4018727 B
            46485319 | 0.266011300s | 4034007 B
            46661397 | 0.306940600s | 4049288 B
            46837475 | 0.309994700s | 4064568 B
            47013553 | 0.329326400s | 4079848 B
            47189631 | 0.291487300s | 4095128 B
            47365709 | 0.322914200s | 4110408 B
            47541787 | 0.324384800s | 4125688 B
            47717865 | 0.389843500s | 4140968 B
            47893943 | 0.330512300s | 4156248 B
            48070021 | 0.393634600s | 4171528 B
            48246099 | 0.384603500s | 4186808 B
            48422177 | 0.412037800s | 4202088 B
            48598255 | 0.360685400s | 4217369 B
            48774333 | 0.403807900s | 4232649 B
            48950411 | 0.376960500s | 4247929 B
            49126489 | 0.422475200s | 4263209 B
            49302567 | 0.394977500s | 4278489 B
            49478645 | 0.475884200s | 4293769 B
            49654723 | 0.410141700s | 4309049 B
            49830801 | 0.444992300s | 4324329 B
            50006879 | 0.378176400s | 4339609 B
            50182957 | 0.441211000s | 4354889 B
            50359035 | 0.394853000s | 4370169 B
            50535113 | 0.404827700s | 4385450 B
            50711191 | 0.381516200s | 4400730 B
            50887269 | 0.445597400s | 4416010 B
            51063347 | 0.443034400s | 4431290 B
            51239425 | 0.453590700s | 4446570 B
            51415503 | 0.417890500s | 4461850 B
            51591581 | 0.468746600s | 4477130 B
            51767659 | 0.486325300s | 4492410 B
            51943737 | 0.479786200s | 4507690 B
            52119815 | 0.431705900s | 4522970 B
            52295893 | 0.455318800s | 4538250 B
            52471971 | 0.462204400s | 4553531 B
            52648049 | 0.469735100s | 4568811 B
            52824127 | 0.386195300s | 4584091 B
            53000205 | 0.448634600s | 4599371 B
            53176283 | 0.431370600s | 4614651 B
            53352361 | 0.461563800s | 4629931 B
            53528439 | 0.441913400s | 4645211 B
            53704517 | 0.475281200s | 4660491 B
            53880595 | 0.479233700s | 4675771 B
            54056673 | 0.589247600s | 4691051 B
            54232751 | 0.576527500s | 4706331 B
            54408829 | 0.606020900s | 4721612 B
            54584907 | 0.526878600s | 4736892 B
            54760985 | 0.493469700s | 4752172 B
            54937063 | 0.436303200s | 4767452 B
            55113141 | 0.472401700s | 4782732 B
            55289219 | 0.456391700s | 4798012 B
            55465297 | 0.448176200s | 4813292 B
            55641375 | 0.373628400s | 4828572 B
            55817453 | 0.428369300s | 4843852 B
            55993531 | 0.408260000s | 4859132 B
            56169609 | 0.459136600s | 4874412 B
            56345687 | 0.397442700s | 4889693 B
            56521765 | 0.456165700s | 4904973 B
            56697843 | 0.411326900s | 4920253 B
            56873921 | 0.439650200s | 4935533 B
            57049999 | 0.403791600s | 4950813 B
            57226077 | 0.425464300s | 4966093 B
            57402155 | 0.450494400s | 4981373 B
            57578233 | 0.489823600s | 4996653 B
            57754311 | 0.461088900s | 5011933 B
            57930389 | 0.494266800s | 5027213 B
            58106467 | 0.421776300s | 5042493 B
            58282545 | 0.441062000s | 5057774 B
            58458623 | 0.399622500s | 5073054 B
            58634701 | 0.432651200s | 5088334 B
            58810779 | 0.411893400s | 5103614 B
            58986857 | 0.472423800s | 5118894 B
            59162935 | 0.428249600s | 5134174 B
            59339013 | 0.466006800s | 5149454 B
            59515091 | 0.426528600s | 5164734 B
            59691169 | 0.538042800s | 5180014 B
            59867247 | 0.484654500s | 5195294 B
            60043325 | 0.505355100s | 5210574 B
            60219403 | 0.459049500s | 5225855 B
            60395481 | 0.478582500s | 5241135 B
            60571559 | 0.464397300s | 5256415 B
            60747637 | 0.507854000s | 5271695 B
            60923715 | 0.463249100s | 5286975 B
            61099793 | 0.499602700s | 5302255 B
            61275871 | 0.469863900s | 5317535 B
            61451949 | 0.513559400s | 5332815 B
            61628027 | 0.447825800s | 5348095 B
            61804105 | 0.493353200s | 5363375 B
            61980183 | 0.472592700s | 5378655 B
            62156261 | 0.510950300s | 5393936 B
            62332339 | 0.464749100s | 5409216 B
            62508417 | 0.508886200s | 5424496 B
            62684495 | 0.458526600s | 5439776 B
            62860573 | 0.529377300s | 5455056 B
            63036651 | 0.474570600s | 5470336 B
            63212729 | 0.493842400s | 5485616 B
            63388807 | 0.447331700s | 5500896 B
            63564885 | 0.499355700s | 5516176 B
            63740963 | 0.472098800s | 5531456 B
            63917041 | 0.504714400s | 5546736 B
            64093119 | 0.445048300s | 5562017 B
            64269197 | 0.509878400s | 5577297 B
            64445275 | 0.472470100s | 5592577 B
            64621353 | 0.478111100s | 5607857 B
            64797431 | 0.444327300s | 5623137 B
            64973509 | 0.507551800s | 5638417 B
            65149587 | 0.487237200s | 5653697 B
            65325665 | 0.500991800s | 5668977 B
            65501743 | 0.443783400s | 5684257 B
            65677821 | 0.520242400s | 5699537 B
            65853899 | 0.458265600s | 5714817 B
            66029977 | 0.484805400s | 5730098 B
            66206055 | 0.433748100s | 5745378 B
            66382133 | 0.514687200s | 5760658 B
            66558211 | 0.560675600s | 5775938 B
            66734289 | 0.573461800s | 5791218 B
            66910367 | 0.455794600s | 5806498 B
            67086445 | 0.492488700s | 5821778 B
            67262523 | 0.461134200s | 5837058 B
            67438601 | 0.486819900s | 5852338 B
            67614679 | 0.450234600s | 5867618 B
            67790757 | 0.502757600s | 5882898 B
            67966835 | 0.475137000s | 5898179 B
            68142913 | 0.503406700s | 5913459 B
            68318991 | 0.458251000s | 5928739 B
            68495069 | 0.510931500s | 5944019 B
            68671147 | 0.528522400s | 5959299 B
            68847225 | 0.483886900s | 5974579 B
            69023303 | 0.436713500s | 5989859 B
            69199381 | 0.500297300s | 6005139 B
            69375459 | 0.484814400s | 6020419 B
            69551537 | 0.507038700s | 6035699 B
            69727615 | 0.441012900s | 6050979 B
            69903693 | 0.515799000s | 6066260 B
            70079771 | 0.503904100s | 6081540 B
            70255849 | 0.488320000s | 6096820 B
            70431927 | 0.464258300s | 6112100 B
            70608005 | 0.493948200s | 6127380 B
            70784083 | 0.462714800s | 6142660 B
            70960161 | 0.477420400s | 6157940 B
            71136239 | 0.482257900s | 6173220 B
            71312317 | 0.572650800s | 6188500 B
            71488395 | 0.502283600s | 6203780 B
            71664473 | 0.549174900s | 6219060 B
            71840551 | 0.574912800s | 6234341 B
            72016629 | 0.612209400s | 6249621 B
            72192707 | 0.576061000s | 6264901 B
            72368785 | 0.626978900s | 6280181 B
            72544863 | 0.589966500s | 6295461 B
            72720941 | 0.684612800s | 6310741 B
            72897019 | 0.582861600s | 6326021 B
            73073097 | 0.638039600s | 6341301 B
            73249175 | 0.573627100s | 6356581 B
            73425253 | 0.673692600s | 6371861 B
            73601331 | 0.614848700s | 6387141 B
            73777409 | 0.685666500s | 6402422 B
            73953487 | 0.569408400s | 6417702 B
            74129565 | 0.693197800s | 6432982 B
            74305643 | 0.667078700s | 6448262 B
            74481721 | 0.722504300s | 6463542 B
            74657799 | 1.005536700s | 6478822 B
            74833877 | 0.885348600s | 6494102 B
            75009955 | 0.782391600s | 6509382 B
            75186033 | 0.814534100s | 6524662 B
            75362111 | 0.631900800s | 6539942 B
            75538189 | 0.679481300s | 6555222 B
            75714267 | 0.622147100s | 6570503 B
            75890345 | 0.693490100s | 6585783 B
            76066423 | 0.582756100s | 6601063 B
            76242501 | 0.732099200s | 6616343 B
            76418579 | 0.595751900s | 6631623 B
            76594657 | 0.637238700s | 6646903 B
            76770735 | 0.562827400s | 6662183 B
            76946813 | 0.624655500s | 6677463 B
            77122891 | 0.621179600s | 6692743 B
            77298969 | 0.710114700s | 6708023 B
            77475047 | 0.605267500s | 6723303 B
            77651125 | 0.694684300s | 6738584 B
            77827203 | 0.723706800s | 6753864 B
            78003281 | 0.740300800s | 6769144 B
            78179359 | 0.642982300s | 6784424 B
            78355437 | 0.712619200s | 6799704 B
            78531515 | 0.652524600s | 6814984 B
            78707593 | 0.701435300s | 6830264 B
            78883671 | 0.656503700s | 6845544 B
            79059749 | 0.695868000s | 6860824 B
            79235827 | 0.648011100s | 6876104 B
            79411905 | 0.621987800s | 6891384 B
            79587983 | 0.576749700s | 6906665 B
            79764061 | 0.642671800s | 6921945 B
            79940139 | 0.619034700s | 6937225 B
            80116217 | 0.659517400s | 6952505 B
            80292295 | 0.589123900s | 6967785 B
            80468373 | 0.650404200s | 6983065 B
            80644451 | 0.580436400s | 6998345 B
            80820529 | 0.632696400s | 7013625 B
            80996607 | 0.563693200s | 7028905 B
            81172685 | 0.659641800s | 7044185 B
            81348763 | 0.588410700s | 7059465 B
            81524841 | 0.627846600s | 7074746 B
            81700919 | 0.597160200s | 7090026 B
            81876997 | 0.691806300s | 7105306 B
            82053075 | 0.614122200s | 7120586 B
            82229153 | 0.670650900s | 7135866 B
            82405231 | 0.574808500s | 7151146 B
            82581309 | 0.626236200s | 7166426 B
            82757387 | 0.603659400s | 7181706 B
            82933465 | 0.681840000s | 7196986 B
            83109543 | 0.625650300s | 7212266 B
            83285621 | 0.691775500s | 7227546 B
            83461699 | 0.633599900s | 7242827 B
            83637777 | 0.659741600s | 7258107 B
            83813855 | 0.597028700s | 7273387 B
            83989933 | 0.646667800s | 7288667 B
            84166011 | 0.637178300s | 7303947 B
            84342089 | 0.636243700s | 7319227 B
            84518167 | 0.602291400s | 7334507 B
            84694245 | 0.654790300s | 7349787 B
            84870323 | 0.616092600s | 7365067 B
            85046401 | 0.650998900s | 7380347 B
            85222479 | 0.591855700s | 7395627 B
            85398557 | 0.651252300s | 7410908 B
            85574635 | 0.617018600s | 7426188 B
            85750713 | 0.660524300s | 7441468 B
            85926791 | 0.641111200s | 7456748 B
            86102869 | 0.646765200s | 7472028 B
            86278947 | 0.612876300s | 7487308 B
            86455025 | 0.630737600s | 7502588 B
            86631103 | 0.559576000s | 7517868 B
            86807181 | 0.648269700s | 7533148 B
            86983259 | 0.605194700s | 7548428 B
            87159337 | 0.649747600s | 7563708 B
            87335415 | 0.640481500s | 7578989 B
            87511493 | 0.667453900s | 7594269 B
            87687571 | 0.716386300s | 7609549 B
            87863649 | 0.720552500s | 7624829 B
            88039727 | 0.661900600s | 7640109 B
            88215805 | 0.737747900s | 7655389 B
            88391883 | 0.642223300s | 7670669 B
            88567961 | 0.722345500s | 7685949 B
            88744039 | 0.594409900s | 7701229 B
            88920117 | 0.679232000s | 7716509 B
            89096195 | 0.624030500s | 7731789 B
            89272273 | 0.651147500s | 7747070 B
            89448351 | 0.580012000s | 7762350 B
            89624429 | 0.736856000s | 7777630 B
            89800507 | 0.594125500s | 7792910 B
            89976585 | 0.674070700s | 7808190 B
            90152663 | 0.707079700s | 7823470 B
            90328741 | 0.660967900s | 7838750 B
            90504819 | 0.608919800s | 7854030 B
            90680897 | 0.685859500s | 7869310 B
            90856975 | 0.598825900s | 7884590 B
            91033053 | 0.702821100s | 7899870 B
            91209131 | 0.608655000s | 7915151 B
            91385209 | 0.675696800s | 7930431 B
            91561287 | 0.607694400s | 7945711 B
            91737365 | 0.672882900s | 7960991 B
            91913443 | 0.666011700s | 7976271 B
            92089521 | 0.664506300s | 7991551 B
            92265599 | 0.660019700s | 8006831 B
            92441677 | 0.860225900s | 8022111 B
            92617755 | 0.695885000s | 8037391 B
            92793833 | 0.668740900s | 8052671 B
            92969911 | 0.627245000s | 8067951 B
            93145989 | 0.815220000s | 8083232 B
            93322067 | 0.604181400s | 8098512 B
            93498145 | 0.658645400s | 8113792 B
            93674223 | 0.655300900s | 8129072 B
            93850301 | 0.686488500s | 8144352 B
            94026379 | 0.633173400s | 8159632 B
            94202457 | 0.712393900s | 8174912 B
            94378535 | 0.634743800s | 8190192 B
            94554613 | 0.718082500s | 8205472 B
            94730691 | 0.636850500s | 8220752 B
            94906769 | 0.690929100s | 8236032 B
            95082847 | 0.623190600s | 8251313 B
            95258925 | 0.805258200s | 8266593 B
            95435003 | 0.752954400s | 8281873 B
            95611081 | 0.775707200s | 8297153 B
            95787159 | 0.726755000s | 8312433 B
 
